payload_id,payload_role,scenario,obstruction_scenario_id,obstruction_height_m,obstruction_position_fraction,propagation_excess_loss_db,separation_km,dwell_min,relay_altitude_m,direct_clear,relay_hop_1_clear,relay_hop_2_clear,direct_margin_db,relay_hop_1_margin_db,relay_hop_2_margin_db,direct_link_ok,relay_link_ok,payload_mass_kg,payload_dc_power_w,vehicle_numerical_converged,vehicle_numerical_guard,vehicle_math_closed,vehicle_practical_ok,vehicle_practical_failures,gross_mass_kg,rotor_diameter_m,state,boundary_mechanism
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,60,60.0,False,False,True,-12.065,-10.044,-8.905,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,10,60.0,False,False,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,20,60.0,False,False,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,30,60.0,False,False,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,45,60.0,False,False,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,60,60.0,False,False,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,10,60.0,False,False,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,20,60.0,False,False,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,30,60.0,False,False,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,45,60.0,False,False,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,60,60.0,False,False,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,10,60.0,False,False,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,20,60.0,False,False,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,30,60.0,False,False,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,45,60.0,False,False,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,60,60.0,False,False,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,10,120.0,False,True,True,-0.025,1.987,3.136,False,True,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_BENEFICIAL_AND_FEASIBLE,direct_visibility_loss_relay_visibility_restoration
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,20,120.0,False,True,True,-0.025,1.987,3.136,False,True,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_BENEFICIAL_AND_FEASIBLE,direct_visibility_loss_relay_visibility_restoration
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,30,120.0,False,True,True,-0.025,1.987,3.136,False,True,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_BENEFICIAL_AND_FEASIBLE,direct_visibility_loss_relay_visibility_restoration
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,45,120.0,False,True,True,-0.025,1.987,3.136,False,True,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,MASS_CLOSED_PRACTICAL_CONSTRAINT_FAILURE,finite_closure_exceeds_practical_analysis_boundary
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,60,120.0,False,True,True,-0.025,1.987,3.136,False,True,0.15,4.0,False,True,False,False,,,,RELAY_FUNCTIONAL_VEHICLE_RESOURCE_FAILURE,endurance_driven_mathematical_nonclosure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,10,120.0,False,True,True,-6.045,-4.026,-2.884,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,20,120.0,False,True,True,-6.045,-4.026,-2.884,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,30,120.0,False,True,True,-6.045,-4.026,-2.884,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,45,120.0,False,True,True,-6.045,-4.026,-2.884,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,60,120.0,False,True,True,-6.045,-4.026,-2.884,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,10,120.0,False,True,True,-12.065,-10.045,-8.905,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,20,120.0,False,True,True,-12.065,-10.045,-8.905,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,30,120.0,False,True,True,-12.065,-10.045,-8.905,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,45,120.0,False,True,True,-12.065,-10.045,-8.905,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,60,120.0,False,True,True,-12.065,-10.045,-8.905,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,10,120.0,False,True,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,20,120.0,False,True,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,30,120.0,False,True,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,45,120.0,False,True,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,60,120.0,False,True,True,-15.587,-13.566,-12.427,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,10,120.0,False,True,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,20,120.0,False,True,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,30,120.0,False,True,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,45,120.0,False,True,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,60,120.0,False,True,True,-18.085,-16.065,-14.925,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,10,120.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,20,120.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,30,120.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,45,120.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,60,120.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,10,240.0,False,True,True,-0.025,1.957,3.123,False,True,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_BENEFICIAL_AND_FEASIBLE,direct_visibility_loss_relay_visibility_restoration
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,20,240.0,False,True,True,-0.025,1.957,3.123,False,True,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_BENEFICIAL_AND_FEASIBLE,direct_visibility_loss_relay_visibility_restoration
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,30,240.0,False,True,True,-0.025,1.957,3.123,False,True,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_BENEFICIAL_AND_FEASIBLE,direct_visibility_loss_relay_visibility_restoration
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,45,240.0,False,True,True,-0.025,1.957,3.123,False,True,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,MASS_CLOSED_PRACTICAL_CONSTRAINT_FAILURE,finite_closure_exceeds_practical_analysis_boundary
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,5,60,240.0,False,True,True,-0.025,1.957,3.123,False,True,0.15,4.0,False,True,False,False,,,,RELAY_FUNCTIONAL_VEHICLE_RESOURCE_FAILURE,endurance_driven_mathematical_nonclosure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,10,240.0,False,True,True,-6.045,-4.034,-2.888,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,20,240.0,False,True,True,-6.045,-4.034,-2.888,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,30,240.0,False,True,True,-6.045,-4.034,-2.888,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,45,240.0,False,True,True,-6.045,-4.034,-2.888,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,10,60,240.0,False,True,True,-6.045,-4.034,-2.888,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,10,240.0,False,True,True,-12.065,-10.047,-8.906,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,20,240.0,False,True,True,-12.065,-10.047,-8.906,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,30,240.0,False,True,True,-12.065,-10.047,-8.906,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,45,240.0,False,True,True,-12.065,-10.047,-8.906,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,20,60,240.0,False,True,True,-12.065,-10.047,-8.906,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,10,240.0,False,True,True,-15.587,-13.567,-12.427,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,20,240.0,False,True,True,-15.587,-13.567,-12.427,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,30,240.0,False,True,True,-15.587,-13.567,-12.427,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,45,240.0,False,True,True,-15.587,-13.567,-12.427,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,30,60,240.0,False,True,True,-15.587,-13.567,-12.427,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,10,240.0,False,True,True,-18.085,-16.065,-14.926,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,20,240.0,False,True,True,-18.085,-16.065,-14.926,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,30,240.0,False,True,True,-18.085,-16.065,-14.926,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,45,240.0,False,True,True,-18.085,-16.065,-14.926,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,40,60,240.0,False,True,True,-18.085,-16.065,-14.926,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,10,240.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,20,240.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,30,240.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,45,240.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstructed_adverse,baseline_h80_x40,80.0,0.4,12.0,60,60,240.0,False,True,True,-21.607,-19.587,-18.447,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_restored_but_relay_link_margin_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,5,10,60.0,False,False,True,11.975,13.994,15.135,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,5,20,60.0,False,False,True,11.975,13.994,15.135,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,5,30,60.0,False,False,True,11.975,13.994,15.135,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,5,45,60.0,False,False,True,11.975,13.994,15.135,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,5,60,60.0,False,False,True,11.975,13.994,15.135,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,10,10,60.0,False,False,True,5.955,7.976,9.116,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,10,20,60.0,False,False,True,5.955,7.976,9.116,False,False,0.15,4.0,True,False,True,True,,3.3838,0.4196,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,10,30,60.0,False,False,True,5.955,7.976,9.116,False,False,0.15,4.0,True,False,True,True,,4.4394,0.4806,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,10,45,60.0,False,False,True,5.955,7.976,9.116,False,False,0.15,4.0,True,False,True,False,rotor_diameter|vehicle_span,13.9324,0.8514,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
PAY-HELIX-NANO,secondary_sensitivity,obstruction_sensitivity_h60_x40,h60_x40,60.0,0.4,0.0,10,60,60.0,False,False,True,5.955,7.976,9.116,False,False,0.15,4.0,False,True,False,False,,,,RELAY_CONNECTIVITY_INFEASIBLE,relay_visibility_failure
